junction_name,police_station,hour,weekday,month,violations,risk_score
BTP027 - Modi Bridge Junction,Rajajinagar,1,Monday,December,125,43.97163120567376
BTP027 - Modi Bridge Junction,Rajajinagar,1,Monday,March,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,1,Monday,November,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,1,Saturday,December,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,1,Saturday,March,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,1,Saturday,November,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,1,Sunday,April,7,2.1276595744680855
BTP027 - Modi Bridge Junction,Rajajinagar,1,Sunday,December,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,1,Sunday,March,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,1,Sunday,November,26,8.865248226950353
BTP027 - Modi Bridge Junction,Rajajinagar,1,Thursday,December,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,1,Thursday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,1,Thursday,November,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,1,Tuesday,February,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,1,Tuesday,November,47,16.31205673758865
BTP027 - Modi Bridge Junction,Rajajinagar,1,Wednesday,December,15,4.964539007092199
BTP027 - Modi Bridge Junction,Rajajinagar,1,Wednesday,January,46,15.957446808510637
BTP027 - Modi Bridge Junction,Rajajinagar,1,Wednesday,March,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,1,Wednesday,November,21,7.092198581560282
BTP027 - Modi Bridge Junction,Rajajinagar,2,Friday,December,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,2,Friday,February,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,2,Friday,January,23,7.80141843971631
BTP027 - Modi Bridge Junction,Rajajinagar,2,Friday,March,54,18.79432624113475
BTP027 - Modi Bridge Junction,Rajajinagar,2,Friday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,2,Monday,April,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,2,Monday,December,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,2,Monday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,2,Monday,January,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,2,Saturday,January,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,2,Saturday,March,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,2,Saturday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,2,Sunday,December,23,7.80141843971631
BTP027 - Modi Bridge Junction,Rajajinagar,2,Sunday,February,24,8.156028368794326
BTP027 - Modi Bridge Junction,Rajajinagar,2,Sunday,March,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,2,Sunday,November,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,2,Thursday,March,12,3.900709219858156
BTP027 - Modi Bridge Junction,Rajajinagar,2,Thursday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,2,Tuesday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,2,Tuesday,January,37,12.76595744680851
BTP027 - Modi Bridge Junction,Rajajinagar,2,Tuesday,March,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,2,Tuesday,November,20,6.737588652482268
BTP027 - Modi Bridge Junction,Rajajinagar,2,Wednesday,April,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,2,Wednesday,December,13,4.25531914893617
BTP027 - Modi Bridge Junction,Rajajinagar,2,Wednesday,January,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,2,Wednesday,November,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,3,Friday,April,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,3,Friday,February,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,3,Friday,January,32,10.99290780141844
BTP027 - Modi Bridge Junction,Rajajinagar,3,Friday,March,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,3,Monday,January,18,6.028368794326241
BTP027 - Modi Bridge Junction,Rajajinagar,3,Saturday,January,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,3,Saturday,March,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,3,Saturday,November,26,8.865248226950353
BTP027 - Modi Bridge Junction,Rajajinagar,3,Sunday,December,21,7.092198581560282
BTP027 - Modi Bridge Junction,Rajajinagar,3,Sunday,January,26,8.865248226950353
BTP027 - Modi Bridge Junction,Rajajinagar,3,Sunday,March,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,3,Sunday,November,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,3,Thursday,February,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,3,Thursday,January,16,5.319148936170213
BTP027 - Modi Bridge Junction,Rajajinagar,3,Thursday,November,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,3,Tuesday,April,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,3,Tuesday,December,33,11.347517730496454
BTP027 - Modi Bridge Junction,Rajajinagar,3,Tuesday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,3,Tuesday,March,11,3.546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,3,Wednesday,December,11,3.546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,3,Wednesday,February,16,5.319148936170213
BTP027 - Modi Bridge Junction,Rajajinagar,3,Wednesday,March,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,3,Wednesday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,4,Friday,December,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,4,Friday,February,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,4,Friday,January,23,7.80141843971631
BTP027 - Modi Bridge Junction,Rajajinagar,4,Friday,November,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,4,Monday,April,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,4,Monday,November,11,3.546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,4,Saturday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,4,Saturday,January,15,4.964539007092199
BTP027 - Modi Bridge Junction,Rajajinagar,4,Saturday,November,11,3.546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,4,Sunday,April,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,4,Sunday,December,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,4,Sunday,February,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,4,Sunday,January,11,3.546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,4,Sunday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,4,Thursday,December,18,6.028368794326241
BTP027 - Modi Bridge Junction,Rajajinagar,4,Thursday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,4,Thursday,January,12,3.900709219858156
BTP027 - Modi Bridge Junction,Rajajinagar,4,Thursday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,4,Tuesday,December,18,6.028368794326241
BTP027 - Modi Bridge Junction,Rajajinagar,4,Tuesday,February,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,4,Tuesday,January,28,9.574468085106384
BTP027 - Modi Bridge Junction,Rajajinagar,4,Tuesday,March,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,4,Tuesday,November,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,4,Wednesday,December,10,3.1914893617021276
BTP027 - Modi Bridge Junction,Rajajinagar,4,Wednesday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,4,Wednesday,March,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,4,Wednesday,November,76,26.595744680851062
BTP027 - Modi Bridge Junction,Rajajinagar,5,Friday,April,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,5,Friday,December,12,3.900709219858156
BTP027 - Modi Bridge Junction,Rajajinagar,5,Friday,February,10,3.1914893617021276
BTP027 - Modi Bridge Junction,Rajajinagar,5,Friday,January,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,5,Friday,March,27,9.219858156028367
BTP027 - Modi Bridge Junction,Rajajinagar,5,Friday,November,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,5,Monday,December,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,5,Monday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,5,Saturday,December,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,5,Saturday,February,13,4.25531914893617
BTP027 - Modi Bridge Junction,Rajajinagar,5,Saturday,March,7,2.1276595744680855
BTP027 - Modi Bridge Junction,Rajajinagar,5,Saturday,November,10,3.1914893617021276
BTP027 - Modi Bridge Junction,Rajajinagar,5,Sunday,April,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,5,Sunday,December,13,4.25531914893617
BTP027 - Modi Bridge Junction,Rajajinagar,5,Sunday,February,18,6.028368794326241
BTP027 - Modi Bridge Junction,Rajajinagar,5,Sunday,January,7,2.1276595744680855
BTP027 - Modi Bridge Junction,Rajajinagar,5,Sunday,March,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,5,Sunday,November,23,7.80141843971631
BTP027 - Modi Bridge Junction,Rajajinagar,5,Thursday,April,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,5,Thursday,December,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,5,Thursday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,5,Thursday,January,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,5,Thursday,March,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,5,Thursday,November,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,5,Tuesday,April,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,5,Tuesday,December,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,5,Tuesday,February,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,5,Tuesday,January,21,7.092198581560282
BTP027 - Modi Bridge Junction,Rajajinagar,5,Tuesday,November,11,3.546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,5,Wednesday,April,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,5,Wednesday,December,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,5,Wednesday,February,18,6.028368794326241
BTP027 - Modi Bridge Junction,Rajajinagar,5,Wednesday,January,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,5,Wednesday,March,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,5,Wednesday,November,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,6,Friday,December,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,6,Friday,February,18,6.028368794326241
BTP027 - Modi Bridge Junction,Rajajinagar,6,Friday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,6,Monday,February,19,6.382978723404255
BTP027 - Modi Bridge Junction,Rajajinagar,6,Monday,November,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,6,Saturday,April,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,6,Saturday,December,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,6,Saturday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,6,Saturday,January,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,6,Saturday,November,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,6,Sunday,December,24,8.156028368794326
BTP027 - Modi Bridge Junction,Rajajinagar,6,Sunday,February,14,4.609929078014185
BTP027 - Modi Bridge Junction,Rajajinagar,6,Sunday,January,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,6,Sunday,March,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,6,Sunday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,6,Thursday,April,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,6,Thursday,December,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,6,Thursday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,6,Thursday,January,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,6,Thursday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,6,Tuesday,December,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,6,Tuesday,February,10,3.1914893617021276
BTP027 - Modi Bridge Junction,Rajajinagar,6,Tuesday,January,18,6.028368794326241
BTP027 - Modi Bridge Junction,Rajajinagar,6,Tuesday,November,7,2.1276595744680855
BTP027 - Modi Bridge Junction,Rajajinagar,6,Wednesday,April,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,6,Wednesday,December,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,6,Wednesday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Friday,December,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Friday,January,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Saturday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Saturday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Sunday,December,13,4.25531914893617
BTP027 - Modi Bridge Junction,Rajajinagar,7,Sunday,January,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,7,Sunday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Thursday,December,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Thursday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,7,Tuesday,April,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Tuesday,January,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Tuesday,March,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Tuesday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,7,Wednesday,December,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,7,Wednesday,March,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,8,Friday,January,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,8,Monday,January,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,8,Sunday,December,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,8,Sunday,February,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,8,Sunday,March,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,8,Thursday,December,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,8,Tuesday,November,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,8,Wednesday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,9,Monday,March,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,9,Tuesday,March,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,9,Wednesday,November,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,15,Friday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,19,Friday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,19,Monday,January,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,19,Monday,November,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,19,Thursday,February,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,19,Wednesday,December,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,19,Wednesday,March,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,20,Friday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,20,Monday,December,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,20,Monday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,20,Monday,November,22,7.446808510638298
BTP027 - Modi Bridge Junction,Rajajinagar,20,Thursday,February,17,5.673758865248227
BTP027 - Modi Bridge Junction,Rajajinagar,20,Tuesday,January,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,20,Tuesday,November,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,20,Wednesday,January,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,20,Wednesday,November,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,21,Friday,April,15,4.964539007092199
BTP027 - Modi Bridge Junction,Rajajinagar,21,Friday,December,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,21,Friday,January,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,21,Friday,November,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,21,Monday,December,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,21,Monday,February,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,21,Monday,January,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,21,Monday,November,24,8.156028368794326
BTP027 - Modi Bridge Junction,Rajajinagar,21,Saturday,December,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,21,Saturday,March,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,21,Saturday,November,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,21,Sunday,February,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,21,Thursday,December,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,21,Thursday,February,32,10.99290780141844
BTP027 - Modi Bridge Junction,Rajajinagar,21,Thursday,November,16,5.319148936170213
BTP027 - Modi Bridge Junction,Rajajinagar,21,Tuesday,December,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,21,Tuesday,February,23,7.80141843971631
BTP027 - Modi Bridge Junction,Rajajinagar,21,Tuesday,January,25,8.51063829787234
BTP027 - Modi Bridge Junction,Rajajinagar,21,Wednesday,December,11,3.546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,21,Wednesday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,21,Wednesday,March,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,21,Wednesday,November,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,22,Friday,April,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,22,Friday,December,17,5.673758865248227
BTP027 - Modi Bridge Junction,Rajajinagar,22,Friday,January,10,3.1914893617021276
BTP027 - Modi Bridge Junction,Rajajinagar,22,Friday,March,13,4.25531914893617
BTP027 - Modi Bridge Junction,Rajajinagar,22,Friday,November,10,3.1914893617021276
BTP027 - Modi Bridge Junction,Rajajinagar,22,Monday,February,26,8.865248226950353
BTP027 - Modi Bridge Junction,Rajajinagar,22,Monday,January,22,7.446808510638298
BTP027 - Modi Bridge Junction,Rajajinagar,22,Monday,March,27,9.219858156028367
BTP027 - Modi Bridge Junction,Rajajinagar,22,Monday,November,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,22,Saturday,December,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,22,Saturday,January,8,2.4822695035460995
BTP027 - Modi Bridge Junction,Rajajinagar,22,Saturday,March,4,1.0638297872340425
BTP027 - Modi Bridge Junction,Rajajinagar,22,Saturday,November,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,22,Sunday,April,5,1.4184397163120566
BTP027 - Modi Bridge Junction,Rajajinagar,22,Sunday,November,10,3.1914893617021276
BTP027 - Modi Bridge Junction,Rajajinagar,22,Thursday,December,7,2.1276595744680855
BTP027 - Modi Bridge Junction,Rajajinagar,22,Thursday,February,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,22,Thursday,March,9,2.8368794326241136
BTP027 - Modi Bridge Junction,Rajajinagar,22,Thursday,November,6,1.7730496453900706
BTP027 - Modi Bridge Junction,Rajajinagar,22,Tuesday,December,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,22,Tuesday,February,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,22,Tuesday,January,15,4.964539007092199
BTP027 - Modi Bridge Junction,Rajajinagar,22,Tuesday,November,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,22,Wednesday,December,26,8.865248226950353
BTP027 - Modi Bridge Junction,Rajajinagar,22,Wednesday,February,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,22,Wednesday,January,2,0.3546099290780142
BTP027 - Modi Bridge Junction,Rajajinagar,22,Wednesday,March,35,12.056737588652481
BTP027 - Modi Bridge Junction,Rajajinagar,22,Wednesday,November,3,0.7092198581560284
BTP027 - Modi Bridge Junction,Rajajinagar,23,Friday,April,1,0.0
BTP027 - Modi Bridge Junction,Rajajinagar,23,Friday,December,13,4.25531914893617
BTP027 - Modi Bridge Junction,Rajajinagar,23,Friday,March,14,4.609929078014185
